t,x,u_num,u_exact
0.730200,0.555556,0.9163367540,0.9163318642
0.730200,0.565657,0.9107489798,0.9107441198
0.730200,0.575758,0.9042441586,0.9042393333
0.730200,0.585859,0.8968288402,0.8968240545
0.730200,0.595960,0.8885104912,0.8885057498
0.730200,0.606061,0.8792974874,0.8792927952
0.730200,0.616162,0.8691991055,0.8691944672
0.730200,0.626263,0.8582255139,0.8582209341
0.730200,0.636364,0.8463877619,0.8463832453
0.730200,0.646465,0.8336977692,0.8336933203
0.730200,0.656566,0.8201683135,0.8201639368
0.730200,0.666667,0.8058130178,0.8058087177
0.730200,0.676768,0.7906463367,0.7906421176
0.730200,0.686869,0.7746835418,0.7746794078
0.730200,0.696970,0.7579407062,0.7579366616
0.730200,0.707071,0.7404346886,0.7404307374
0.730200,0.717172,0.7221831160,0.7221792622
0.730200,0.727273,0.7032043662,0.7032006137
0.730200,0.737374,0.6835175493,0.6835139018
0.730200,0.747475,0.6631424881,0.6631389493
0.730200,0.757576,0.6420996986,0.6420962722
0.730200,0.767677,0.6204103692,0.6204070585
0.730200,0.777778,0.5980963391,0.5980931475
0.730200,0.787879,0.5751800767,0.5751770073
0.730200,0.797980,0.5516846567,0.5516817127
0.730200,0.808081,0.5276337370,0.5276309214
0.730200,0.818182,0.5030515349,0.5030488505
0.730200,0.828283,0.4779628026,0.4779602520
0.730200,0.838384,0.4523928022,0.4523903881
0.730200,0.848485,0.4263672806,0.4263650053
0.730200,0.858586,0.3999124432,0.3999103092
0.730200,0.868687,0.3730549280,0.3730529373
0.730200,0.878788,0.3458217781,0.3458199327
0.730200,0.888889,0.3182404149,0.3182387167
0.730200,0.898990,0.2903386107,0.2903370613
0.730200,0.909091,0.2621444600,0.2621430611
0.730200,0.919192,0.2336863521,0.2336851051
0.730200,0.929293,0.2049929419,0.2049918480
0.730200,0.939394,0.1760931211,0.1760921815
0.730200,0.949495,0.1470159895,0.1470152050
0.730200,0.959596,0.1177908253,0.1177901967
0.730200,0.969697,0.0884470557,0.0884465837
0.730200,0.979798,0.0590142274,0.0590139125
0.730200,0.989899,0.0295219768,0.0295218192
0.730200,1.000000,0.0000000000,0.0000000000
0.740200,0.000000,0.0000000000,0.0000000000
0.740200,0.010101,0.0294928563,0.0294926967
0.740200,0.020202,0.0589560157,0.0589556968
0.740200,0.030303,0.0883598115,0.0883593335
0.740200,0.040404,0.1176746364,0.1176739998
0.740200,0.050505,0.1468709729,0.1468701784
0.740200,0.060606,0.1759194228,0.1759184712
0.740200,0.070707,0.2047907367,0.2047896290
0.740200,0.080808,0.2334558438,0.2334545809
0.740200,0.090909,0.2618858806,0.2618844639
0.740200,0.101010,0.2900522205,0.2900506515
0.740200,0.111111,0.3179265024,0.3179247826
0.740200,0.121212,0.3454806593,0.3454787904
0.740200,0.131313,0.3726869464,0.3726849304
0.740200,0.141414,0.3995179694,0.3995158082
0.740200,0.151515,0.4259467116,0.4259444075
0.740200,0.161616,0.4519465616,0.4519441169
0.740200,0.171717,0.4774913398,0.4774887568
0.740200,0.181818,0.5025553246,0.5025526061
0.740200,0.191919,0.5271132788,0.5271104275
0.740200,0.202020,0.5511404747,0.5511374933
0.740200,0.212121,0.5746127187,0.5746096104
0.740200,0.222222,0.5975063765,0.5975031444
0.740200,0.232323,0.6197983960,0.6197950433
0.740200,0.242424,0.6414663311,0.6414628612
0.740200,0.252525,0.6624883640,0.6624847803
0.740200,0.262626,0.6828433272,0.6828396334
0.740200,0.272727,0.7025107251,0.7025069249
0.740200,0.282828,0.7214707542,0.7214668515
0.740200,0.292929,0.7397043234,0.7397003221
0.740200,0.303030,0.7571930731,0.7571889771
0.740200,0.313131,0.7739193935,0.7739152071
0.740200,0.323232,0.7898664427,0.7898621700
0.740200,0.333333,0.8050181634,0.8050138087
0.740200,0.343434,0.8193592990,0.8193548668
0.740200,0.353535,0.8328754092,0.8328709039
0.740200,0.363636,0.8455528845,0.8455483106
0.740200,0.373737,0.8573789598,0.8573743219
0.740200,0.383838,0.8683417271,0.8683370299
0.740200,0.393939,0.8784301478,0.8784253961
0.740200,0.404040,0.8876340639,0.8876292624
0.740200,0.414141,0.8959442077,0.8959393612
0.740200,0.424242,0.9033522117,0.9033473251
0.740200,0.434343,0.9098506165,0.9098456948
0.740200,0.444444,0.9154328789,0.9154279270
0.740200,0.454545,0.9200933780,0.9200884009
0.740200,0.464646,0.9238274211,0.9238224237
0.740200,0.474747,0.9266312482,0.9266262357
0.740200,0.484848,0.9285020362,0.9284970136
0.740200,0.494949,0.9294379014,0.9294328737
0.740200,0.505051,0.9294379014,0.9294328737
0.740200,0.515152,0.9285020362,0.9284970136
0.740200,0.525253,0.9266312482,0.9266262357
0.740200,0.535354,0.9238274211,0.9238224237
0.740200,0.545455,0.9200933780,0.9200884009
0.740200,0.555556,0.9154328789,0.9154279270
0.740200,0.565657,0.9098506165,0.9098456948
0.740200,0.575758,0.9033522117,0.9033473251
0.740200,0.585859,0.8959442077,0.8959393612
0.740200,0.595960,0.8876340639,0.8876292624
0.740200,0.606061,0.8784301478,0.8784253961
0.740200,0.616162,0.8683417271,0.8683370299
0.740200,0.626263,0.8573789598,0.8573743219
0.740200,0.636364,0.8455528845,0.8455483106
0.740200,0.646465,0.8328754092,0.8328709039
0.740200,0.656566,0.8193592990,0.8193548668
0.740200,0.666667,0.8050181634,0.8050138087
0.740200,0.676768,0.7898664427,0.7898621700
0.740200,0.686869,0.7739193935,0.7739152071
0.740200,0.696970,0.7571930731,0.7571889771
0.740200,0.707071,0.7397043234,0.7397003221
0.740200,0.717172,0.7214707542,0.7214668515
0.740200,0.727273,0.7025107251,0.7025069249
0.740200,0.737374,0.6828433272,0.6828396334
0.740200,0.747475,0.6624883640,0.6624847803
0.740200,0.757576,0.6414663311,0.6414628612
0.740200,0.767677,0.6197983960,0.6197950433
0.740200,0.777778,0.5975063765,0.5975031444
0.740200,0.787879,0.5746127187,0.5746096104
0.740200,0.797980,0.5511404747,0.5511374933
0.740200,0.808081,0.5271132788,0.5271104275
0.740200,0.818182,0.5025553246,0.5025526061
0.740200,0.828283,0.4774913398,0.4774887568
0.740200,0.838384,0.4519465616,0.4519441169
0.740200,0.848485,0.4259467116,0.4259444075
0.740200,0.858586,0.3995179694,0.3995158082
0.740200,0.868687,0.3726869464,0.3726849304
0.740200,0.878788,0.3454806593,0.3454787904
0.740200,0.888889,0.3179265024,0.3179247826
0.740200,0.898990,0.2900522205,0.2900506515
0.740200,0.909091,0.2618858806,0.2618844639
0.740200,0.919192,0.2334558438,0.2334545809
0.740200,0.929293,0.2047907367,0.2047896290
0.740200,0.939394,0.1759194228,0.1759184712
0.740200,0.949495,0.1468709729,0.1468701784
0.740200,0.959596,0.1176746364,0.1176739998
0.740200,0.969697,0.0883598115,0.0883593335
0.740200,0.979798,0.0589560157,0.0589556968
0.740200,0.989899,0.0294928563,0.0294926967
0.740200,1.000000,0.0000000000,0.0000000000
0.750200,0.000000,0.0000000000,0.0000000000
0.750200,0.010101,0.0294637645,0.0294636030
0.750200,0.020202,0.0588978615,0.0588975386
0.750200,0.030303,0.0882726533,0.0882721693
0.750200,0.040404,0.1175585620,0.1175579175
0.750200,0.050505,0.1467260993,0.1467252949
0.750200,0.060606,0.1757458958,0.1757449323
0.750200,0.070707,0.2045887310,0.2045876094
0.750200,0.080808,0.2332255628,0.2332242842
0.750200,0.090909,0.2616275562,0.2616261218
0.750200,0.101010,0.2897661128,0.2897645242
0.750200,0.111111,0.3176128995,0.3176111582
0.750200,0.121212,0.3451398770,0.3451379848
0.750200,0.131313,0.3723193278,0.3723172866
0.750200,0.141414,0.3991238847,0.3991216965
0.750200,0.151515,0.4255265576,0.4255242246
0.750200,0.161616,0.4515007613,0.4514982860
0.750200,0.171717,0.4770203421,0.4770177268
0.750200,0.181818,0.5020596038,0.5020568512
0.750200,0.191919,0.5265933340,0.5265904470
0.750200,0.202020,0.5505968294,0.5505938108
0.750200,0.212121,0.5740459204,0.5740427733
0.750200,0.222222,0.5969169959,0.5969137233
0.750200,0.232323,0.6191870266,0.6191836319
0.750200,0.242424,0.6408335884,0.6408300750
0.750200,0.252525,0.6618348851,0.6618312566
0.750200,0.262626,0.6821697701,0.6821660302
0.750200,0.272727,0.7018177681,0.7018139204
0.750200,0.282828,0.7207590950,0.7207551435
0.750200,0.292929,0.7389746787,0.7389706273
0.750200,0.303030,0.7564461774,0.7564420302
0.750200,0.313131,0.7731559990,0.7731517602
0.750200,0.323232,0.7890873180,0.7890829919
0.750200,0.333333,0.8042240930,0.8042196839
0.750200,0.343434,0.8185510825,0.8185465949
0.750200,0.353535,0.8320538605,0.8320492988
0.750200,0.363636,0.8447188307,0.8447141996
0.750200,0.373737,0.8565332407,0.8565285448
0.750200,0.383838,0.8674851943,0.8674804384
0.750200,0.393939,0.8775636639,0.8775588527
0.750200,0.404040,0.8867585012,0.8867536396
0.750200,0.414141,0.8950604479,0.8950555408
0.750200,0.424242,0.9024611446,0.9024561969
0.750200,0.434343,0.9089531394,0.9089481561
0.750200,0.444444,0.9145298954,0.9145248816
0.750200,0.454545,0.9191857974,0.9191807580
0.750200,0.464646,0.9229161572,0.9229110973
0.750200,0.474747,0.9257172187,0.9257121434
0.750200,0.484848,0.9275861613,0.9275810759
0.750200,0.494949,0.9285211034,0.9285160128
0.750200,0.505051,0.9285211034,0.9285160128
0.750200,0.515152,0.9275861613,0.9275810759
0.750200,0.525253,0.9257172187,0.9257121434
0.750200,0.535354,0.9229161572,0.9229110973
0.750200,0.545455,0.9191857974,0.9191807580
0.750200,0.555556,0.9145298954,0.9145248816
0.750200,0.565657,0.9089531394,0.9089481561
0.750200,0.575758,0.9024611446,0.9024561969
0.750200,0.585859,0.8950604479,0.8950555408
0.750200,0.595960,0.8867585012,0.8867536396
0.750200,0.606061,0.8775636639,0.8775588527
0.750200,0.616162,0.8674851943,0.8674804384
0.750200,0.626263,0.8565332407,0.8565285448
0.750200,0.636364,0.8447188307,0.8447141996
0.750200,0.646465,0.8320538605,0.8320492988
0.750200,0.656566,0.8185510825,0.8185465949
0.750200,0.666667,0.8042240930,0.8042196839
0.750200,0.676768,0.7890873180,0.7890829919
0.750200,0.686869,0.7731559990,0.7731517602
0.750200,0.696970,0.7564461774,0.7564420302
0.750200,0.707071,0.7389746787,0.7389706273
0.750200,0.717172,0.7207590950,0.7207551435
0.750200,0.727273,0.7018177681,0.7018139204
0.750200,0.737374,0.6821697701,0.6821660302
0.750200,0.747475,0.6618348851,0.6618312566
0.750200,0.757576,0.6408335884,0.6408300750
0.750200,0.767677,0.6191870266,0.6191836319
0.750200,0.777778,0.5969169959,0.5969137233
0.750200,0.787879,0.5740459204,0.5740427733
0.750200,0.797980,0.5505968294,0.5505938108
0.750200,0.808081,0.5265933340,0.5265904470
0.750200,0.818182,0.5020596038,0.5020568512
0.750200,0.828283,0.4770203421,0.4770177268
0.750200,0.838384,0.4515007613,0.4514982860
0.750200,0.848485,0.4255265576,0.4255242246
0.750200,0.858586,0.3991238847,0.3991216965
0.750200,0.868687,0.3723193278,0.3723172866
0.750200,0.878788,0.3451398770,0.3451379848
0.750200,0.888889,0.3176128995,0.3176111582
0.750200,0.898990,0.2897661128,0.2897645242
0.750200,0.909091,0.2616275562,0.2616261218
0.750200,0.919192,0.2332255628,0.2332242842
0.750200,0.929293,0.2045887310,0.2045876094
0.750200,0.939394,0.1757458958,0.1757449323
0.750200,0.949495,0.1467260993,0.1467252949
0.750200,0.959596,0.1175585620,0.1175579175
0.750200,0.969697,0.0882726533,0.0882721693
0.750200,0.979798,0.0588978615,0.0588975386
0.750200,0.989899,0.0294637645,0.0294636030
0.750200,1.000000,0.0000000000,0.0000000000
0.760200,0.000000,0.0000000000,0.0000000000
0.760200,0.010101,0.0294347014,0.0294345379
0.760200,0.020202,0.0588397646,0.0588394377
0.760200,0.030303,0.0881855811,0.0881850912
0.760200,0.040404,0.1174426022,0.1174419498
0.760200,0.050505,0.1465813686,0.1465805542
0.760200,0.060606,0.1755725399,0.1755715645
0.760200,0.070707,0.2043869246,0.2043857891
0.760200,0.080808,0.2329955090,0.2329942146
0.760200,0.090909,0.2613694866,0.2613680346
0.760200,0.101010,0.2894802874,0.2894786792
0.760200,0.111111,0.3172996060,0.3172978432
0.760200,0.121212,0.3447994308,0.3447975153
0.760200,0.131313,0.3719520718,0.3719500054
0.760200,0.141414,0.3987301886,0.3987279735
0.760200,0.151515,0.4251068179,0.4251044562
0.760200,0.161616,0.4510554007,0.4510528949
0.760200,0.171717,0.4765498089,0.4765471614
0.760200,0.181818,0.5015643719,0.5015615854
0.760200,0.191919,0.5260739020,0.5260709794
0.760200,0.202020,0.5500537204,0.5500506645
0.760200,0.212121,0.5734796812,0.5734764952
0.760200,0.222222,0.5963281967,0.5963248837
0.760200,0.232323,0.6185762601,0.6185728236
0.760200,0.242424,0.6402014698,0.6401979131
0.760200,0.252525,0.6611820508,0.6611783776
0.760200,0.262626,0.6814968775,0.6814930914
0.760200,0.272727,0.7011254947,0.7011215995
0.760200,0.282828,0.7200481379,0.7200441376
0.760200,0.292929,0.7382457536,0.7382416523
0.760200,0.303030,0.7557000185,0.7556958202
0.760200,0.313131,0.7723933575,0.7723890664
0.760200,0.323232,0.7883089619,0.7883045824
0.760200,0.333333,0.8034308059,0.8034263425
0.760200,0.343434,0.8177436633,0.8177391203
0.760200,0.353535,0.8312331221,0.8312285041
0.760200,0.363636,0.8438855996,0.8438809114
0.760200,0.373737,0.8556883558,0.8556836020
0.760200,0.383838,0.8666295064,0.8666246918
0.760200,0.393939,0.8766980346,0.8766931641
0.760200,0.404040,0.8858838021,0.8858788806
0.760200,0.414141,0.8941775598,0.8941725921
0.760200,0.424242,0.9015709564,0.9015659477
0.760200,0.434343,0.9080565475,0.9080515028
0.760200,0.444444,0.9136278027,0.9136227270
0.760200,0.454545,0.9182791120,0.9182740105
0.760200,0.464646,0.9220057922,0.9220006700
0.760200,0.474747,0.9248040907,0.9247989529
0.760200,0.484848,0.9266711898,0.9266660417
0.760200,0.494949,0.9276052097,0.9276000563
0.760200,0.505051,0.9276052097,0.9276000563
0.760200,0.515152,0.9266711898,0.9266660417
0.760200,0.525253,0.9248040907,0.9247989529
0.760200,0.535354,0.9220057922,0.9220006700
0.760200,0.545455,0.9182791120,0.9182740105
0.760200,0.555556,0.9136278027,0.9136227270
0.760200,0.565657,0.9080565475,0.9080515028
0.760200,0.575758,0.9015709564,0.9015659477
0.760200,0.585859,0.8941775598,0.8941725921
0.760200,0.595960,0.8858838021,0.8858788806
0.760200,0.606061,0.8766980346,0.8766931641
0.760200,0.616162,0.8666295064,0.8666246918
0.760200,0.626263,0.8556883558,0.8556836020
0.760200,0.636364,0.8438855996,0.8438809114
0.760200,0.646465,0.8312331221,0.8312285041
0.760200,0.656566,0.8177436633,0.8177391203
0.760200,0.666667,0.8034308059,0.8034263425
0.760200,0.676768,0.7883089619,0.7883045824
0.760200,0.686869,0.7723933575,0.7723890664
0.760200,0.696970,0.7557000185,0.7556958202
0.760200,0.707071,0.7382457536,0.7382416523
0.760200,0.717172,0.7200481379,0.7200441376
0.760200,0.727273,0.7011254947,0.7011215995
0.760200,0.737374,0.6814968775,0.6814930914
0.760200,0.747475,0.6611820508,0.6611783776
0.760200,0.757576,0.6402014698,0.6401979131
0.760200,0.767677,0.6185762601,0.6185728236
0.760200,0.777778,0.5963281967,0.5963248837
0.760200,0.787879,0.5734796812,0.5734764952
0.760200,0.797980,0.5500537204,0.5500506645
0.760200,0.808081,0.5260739020,0.5260709794
0.760200,0.818182,0.5015643719,0.5015615854
0.760200,0.828283,0.4765498089,0.4765471614
0.760200,0.838384,0.4510554007,0.4510528949
0.760200,0.848485,0.4251068179,0.4251044562
0.760200,0.858586,0.3987301886,0.3987279735
0.760200,0.868687,0.3719520718,0.3719500054
0.760200,0.878788,0.3447994308,0.3447975153
0.760200,0.888889,0.3172996060,0.3172978432
0.760200,0.898990,0.2894802874,0.2894786792
0.760200,0.909091,0.2613694866,0.2613680346
0.760200,0.919192,0.2329955090,0.2329942146
0.760200,0.929293,0.2043869246,0.2043857891
0.760200,0.939394,0.1755725399,0.1755715645
0.760200,0.949495,0.1465813686,0.1465805542
0.760200,0.959596,0.1174426022,0.1174419498
0.760200,0.969697,0.0881855811,0.0881850912
0.760200,0.979798,0.0588397646,0.0588394377
0.760200,0.989899,0.0294347014,0.0294345379
0.760200,1.000000,0.0000000000,0.0000000000
0.770200,0.000000,0.0000000000,0.0000000000
0.770200,0.010101,0.0294056670,0.0294055015
0.770200,0.020202,0.0587817250,0.0587813942
0.770200,0.030303,0.0880985948,0.0880980989
0.770200,0.040404,0.1173267568,0.1173260964
0.770200,0.050505,0.1464367806,0.1464359564
0.770200,0.060606,0.1753993551,0.1753983678
0.770200,0.070707,0.2041853172,0.2041841680
0.770200,0.080808,0.2327656821,0.2327643719
0.770200,0.090909,0.2611116716,0.2611102019
0.770200,0.101010,0.2891947439,0.2891931161
0.770200,0.111111,0.3169866215,0.3169848373
0.770200,0.121212,0.3444593205,0.3444573816
0.770200,0.131313,0.3715851781,0.3715830866
0.770200,0.141414,0.3983368810,0.3983346389
0.770200,0.151515,0.4246874923,0.4246851019
0.770200,0.161616,0.4506104794,0.4506079431
0.770200,0.171717,0.4760797399,0.4760770603
0.770200,0.181818,0.5010696285,0.5010668082
0.770200,0.191919,0.5255549825,0.5255520243
0.770200,0.202020,0.5495111471,0.5495080541
0.770200,0.212121,0.5729140006,0.5729107758
0.770200,0.222222,0.5957399782,0.5957366250
0.770200,0.232323,0.6179660962,0.6179626179
0.770200,0.242424,0.6395699747,0.6395663748
0.770200,0.252525,0.6605298604,0.6605261426
0.770200,0.262626,0.6808246486,0.6808208165
0.770200,0.272727,0.7004339041,0.7004299616
0.770200,0.282828,0.7193378820,0.7193338331
0.770200,0.292929,0.7375175476,0.7375133964
0.770200,0.303030,0.7549545956,0.7549503462
0.770200,0.313131,0.7716314683,0.7716271251
0.770200,0.323232,0.7875313735,0.7875269408
0.770200,0.333333,0.8026383014,0.8026337836
0.770200,0.343434,0.8169370405,0.8169324423
0.770200,0.353535,0.8304131933,0.8304085192
0.770200,0.363636,0.8430531904,0.8430484452
0.770200,0.373737,0.8548443044,0.8548394928
0.770200,0.383838,0.8657746626,0.8657697895
0.770200,0.393939,0.8758332592,0.8758283294
0.770200,0.404040,0.8850099659,0.8850049845
0.770200,0.414141,0.8932955425,0.8932905145
0.770200,0.424242,0.9006816463,0.9006765767
0.770200,0.434343,0.9071608400,0.9071557340
0.770200,0.444444,0.9127265997,0.9127214623
0.770200,0.454545,0.9173733210,0.9173681575
0.770200,0.464646,0.9210963252,0.9210911407
0.770200,0.474747,0.9238918634,0.9238866632
0.770200,0.484848,0.9257571209,0.9257519101
0.770200,0.494949,0.9266902194,0.9266850034
0.770200,0.505051,0.9266902194,0.9266850034
0.770200,0.515152,0.9257571209,0.9257519101
0.770200,0.525253,0.9238918634,0.9238866632
0.770200,0.535354,0.9210963252,0.9210911407
0.770200,0.545455,0.9173733210,0.9173681575
0.770200,0.555556,0.9127265997,0.9127214623
0.770200,0.565657,0.9071608400,0.9071557340
0.770200,0.575758,0.9006816463,0.9006765767
0.770200,0.585859,0.8932955425,0.8932905145
0.770200,0.595960,0.8850099659,0.8850049845
0.770200,0.606061,0.8758332592,0.8758283294
0.770200,0.616162,0.8657746626,0.8657697895
0.770200,0.626263,0.8548443044,0.8548394928
0.770200,0.636364,0.8430531904,0.8430484452
0.770200,0.646465,0.8304131933,0.8304085192
0.770200,0.656566,0.8169370405,0.8169324423
0.770200,0.666667,0.8026383014,0.8026337836
0.770200,0.676768,0.7875313735,0.7875269408
0.770200,0.686869,0.7716314683,0.7716271251
0.770200,0.696970,0.7549545956,0.7549503462
0.770200,0.707071,0.7375175476,0.7375133964
0.770200,0.717172,0.7193378820,0.7193338331
0.770200,0.727273,0.7004339041,0.7004299616
0.770200,0.737374,0.6808246486,0.6808208165
0.770200,0.747475,0.6605298604,0.6605261426
0.770200,0.757576,0.6395699747,0.6395663748
0.770200,0.767677,0.6179660962,0.6179626179
0.770200,0.777778,0.5957399782,0.5957366250
0.770200,0.787879,0.5729140006,0.5729107758
0.770200,0.797980,0.5495111471,0.5495080541
0.770200,0.808081,0.5255549825,0.5255520243
0.770200,0.818182,0.5010696285,0.5010668082
0.770200,0.828283,0.4760797399,0.4760770603
0.770200,0.838384,0.4506104794,0.4506079431
0.770200,0.848485,0.4246874923,0.4246851019
0.770200,0.858586,0.3983368810,0.3983346389
0.770200,0.868687,0.3715851781,0.3715830866
0.770200,0.878788,0.3444593205,0.3444573816
0.770200,0.888889,0.3169866215,0.3169848373
0.770200,0.898990,0.2891947439,0.2891931161
0.770200,0.909091,0.2611116716,0.2611102019
0.770200,0.919192,0.2327656821,0.2327643719
0.770200,0.929293,0.2041853172,0.2041841680
0.770200,0.939394,0.1753993551,0.1753983678
0.770200,0.949495,0.1464367806,0.1464359564
0.770200,0.959596,0.1173267568,0.1173260964
0.770200,0.969697,0.0880985948,0.0880980989
0.770200,0.979798,0.0587817250,0.0587813942
0.770200,0.989899,0.0294056670,0.0294055015
0.770200,1.000000,0.0000000000,0.0000000000
0.780200,0.000000,0.0000000000,0.0000000000
0.780200,0.010101,0.0293766612,0.0293764938
0.780200,0.020202,0.0587237427,0.0587234079
0.780200,0.030303,0.0880116943,0.0880111925
0.780200,0.040404,0.1172110256,0.1172103573
0.780200,0.050505,0.1462923353,0.1462915012
0.780200,0.060606,0.1752263411,0.1752253420
0.780200,0.070707,0.2039839087,0.2039827457
0.780200,0.080808,0.2325360819,0.2325347560
0.780200,0.090909,0.2608541109,0.2608526236
0.780200,0.101010,0.2889094820,0.2889078347
0.780200,0.111111,0.3166739457,0.3166721401
0.780200,0.121212,0.3441195456,0.3441175835
0.780200,0.131313,0.3712186463,0.3712165297
0.780200,0.141414,0.3979439612,0.3979416923
0.780200,0.151515,0.4242685804,0.4242661613
0.780200,0.161616,0.4501659970,0.4501634303
0.780200,0.171717,0.4756101346,0.4756074228
0.780200,0.181818,0.5005753732,0.5005725190
0.780200,0.191919,0.5250365747,0.5250335811
0.780200,0.202020,0.5489691090,0.5489659789
0.780200,0.212121,0.5723488779,0.5723456145
0.780200,0.222222,0.5951523400,0.5951489466
0.780200,0.232323,0.6173565341,0.6173530141
0.780200,0.242424,0.6389391025,0.6389354595
0.780200,0.252525,0.6598783134,0.6598745510
0.780200,0.262626,0.6801530828,0.6801492048
0.780200,0.272727,0.6997429957,0.6997390060
0.780200,0.282828,0.7186283267,0.7186242293
0.780200,0.292929,0.7367900599,0.7367858589
0.780200,0.303030,0.7542099080,0.7542056077
0.780200,0.313131,0.7708703306,0.7708659353
0.780200,0.323232,0.7867545521,0.7867500663
0.780200,0.333333,0.8018465785,0.8018420066
0.780200,0.343434,0.8161312134,0.8161265600
0.780200,0.353535,0.8295940733,0.8295893432
0.780200,0.363636,0.8422216023,0.8422168002
0.780200,0.373737,0.8540010855,0.8539962162
0.780200,0.383838,0.8649206620,0.8649157305
0.780200,0.393939,0.8749693368,0.8749643479
0.780200,0.404040,0.8841369915,0.8841319505
0.780200,0.414141,0.8924143953,0.8924093070
0.780200,0.424242,0.8997932135,0.8997880831
0.780200,0.434343,0.9062660161,0.9062608488
0.780200,0.444444,0.9118262857,0.9118210867
0.780200,0.454545,0.9164684235,0.9164631980
0.780200,0.464646,0.9201877553,0.9201825086
0.780200,0.474747,0.9229805360,0.9229752734
0.780200,0.484848,0.9248439535,0.9248386804
0.780200,0.494949,0.9257761316,0.9257708531
0.780200,0.505051,0.9257761316,0.9257708531
0.780200,0.515152,0.9248439535,0.9248386804
0.780200,0.525253,0.9229805360,0.9229752734
0.780200,0.535354,0.9201877553,0.9201825086
0.780200,0.545455,0.9164684235,0.9164631980
0.780200,0.555556,0.9118262857,0.9118210867
0.780200,0.565657,0.9062660161,0.9062608488
0.780200,0.575758,0.8997932135,0.8997880831
0.780200,0.585859,0.8924143953,0.8924093070
0.780200,0.595960,0.8841369915,0.8841319505
0.780200,0.606061,0.8749693368,0.8749643479
0.780200,0.616162,0.8649206620,0.8649157305
0.780200,0.626263,0.8540010855,0.8539962162
0.780200,0.636364,0.8422216023,0.8422168002
0.780200,0.646465,0.8295940733,0.8295893432
0.780200,0.656566,0.8161312134,0.8161265600
0.780200,0.666667,0.8018465785,0.8018420066
0.780200,0.676768,0.7867545521,0.7867500663
0.780200,0.686869,0.7708703306,0.7708659353
0.780200,0.696970,0.7542099080,0.7542056077
0.780200,0.707071,0.7367900599,0.7367858589
0.780200,0.717172,0.7186283267,0.7186242293
0.780200,0.727273,0.6997429957,0.6997390060
0.780200,0.737374,0.6801530828,0.6801492048
0.780200,0.747475,0.6598783134,0.6598745510
0.780200,0.757576,0.6389391025,0.6389354595
0.780200,0.767677,0.6173565341,0.6173530141
0.780200,0.777778,0.5951523400,0.5951489466
0.780200,0.787879,0.5723488779,0.5723456145
0.780200,0.797980,0.5489691090,0.5489659789
0.780200,0.808081,0.5250365747,0.5250335811
0.780200,0.818182,0.5005753732,0.5005725190
0.780200,0.828283,0.4756101346,0.4756074228
0.780200,0.838384,0.4501659970,0.4501634303
0.780200,0.848485,0.4242685804,0.4242661613
0.780200,0.858586,0.3979439612,0.3979416923
0.780200,0.868687,0.3712186463,0.3712165297
0.780200,0.878788,0.3441195456,0.3441175835
0.780200,0.888889,0.3166739457,0.3166721401
0.780200,0.898990,0.2889094820,0.2889078347
0.780200,0.909091,0.2608541109,0.2608526236
0.780200,0.919192,0.2325360819,0.2325347560
0.780200,0.929293,0.2039839087,0.2039827457
0.780200,0.939394,0.1752263411,0.1752253420
0.780200,0.949495,0.1462923353,0.1462915012
0.780200,0.959596,0.1172110256,0.1172103573
0.780200,0.969697,0.0880116943,0.0880111925
0.780200,0.979798,0.0587237427,0.0587234079
0.780200,0.989899,0.0293766612,0.0293764938
0.780200,1.000000,0.0000000000,0.0000000000
0.790200,0.000000,0.0000000000,0.0000000000
0.790200,0.010101,0.0293476841,0.0293475146
0.790200,0.020202,0.0586658176,0.0586654788
0.790200,0.030303,0.0879248795,0.0879243718
0.790200,0.040404,0.1170954086,0.1170947324
0.790200,0.050505,0.1461480325,0.1461471885
0.790200,0.060606,0.1750534977,0.1750524868
0.790200,0.070707,0.2037826989,0.2037815221
0.790200,0.080808,0.2323067082,0.2323053667
0.790200,0.090909,0.2605968043,0.2605952994
0.790200,0.101010,0.2886245015,0.2886228348
0.790200,0.111111,0.3163615784,0.3163597514
0.790200,0.121212,0.3437801059,0.3437781206
0.790200,0.131313,0.3708524760,0.3708503344
0.790200,0.141414,0.3975514291,0.3975491333
0.790200,0.151515,0.4238500816,0.4238476340
0.790200,0.161616,0.4497219530,0.4497193560
0.790200,0.171717,0.4751409925,0.4751382487
0.790200,0.181818,0.5000816053,0.5000787175
0.790200,0.191919,0.5245186784,0.5245156494
0.790200,0.202020,0.5484276056,0.5484244385
0.790200,0.212121,0.5717843126,0.5717810107
0.790200,0.222222,0.5945652814,0.5945618479
0.790200,0.232323,0.6167475733,0.6167440117
0.790200,0.242424,0.6383088526,0.6383051665
0.790200,0.252525,0.6592274091,0.6592236022
0.790200,0.262626,0.6794821794,0.6794782556
0.790200,0.272727,0.6990527688,0.6990487320
0.790200,0.282828,0.7179194713,0.7179153255
0.790200,0.292929,0.7360632898,0.7360590392
0.790200,0.303030,0.7534659549,0.7534616038
0.790200,0.313131,0.7701099437,0.7701054964
0.790200,0.323232,0.7859784970,0.7859739581
0.790200,0.333333,0.8010556366,0.8010510107
0.790200,0.343434,0.8153261811,0.8153214727
0.790200,0.353535,0.8287757612,0.8287709752
0.790200,0.363636,0.8413908344,0.8413859756
